articles/1981_Handsworth_riots.txt	 },	 [('},', 10), ('Handsworth', 10), ('West', 6), ('Wikipedia', 6), ('Birmingham,', 6), ('England', 5), ('Birmingham', 4), ('July', 4), ('January', 4), ('See', 4), ('Views', 3), ('Migrate', 3), ('Times', 3), ('Use', 3), ('"', 3)]
articles/1981_Toronto_bathhouse_riots.txt	 Canada	 [('Canada', 20), ('Toronto', 19), ('Pride', 17), ('LGBT', 14), ('June', 12), ('Police', 10), ('},', 10), ('February', 10), ('Gay', 9), ('[', 7), (']', 7), ('Soap', 6), ('Wikipedia', 6), ('March', 6), ('A', 5)]
articles/1985_Handsworth_riots.txt	 Handsworth	 [('Handsworth', 18), ('},', 10), ('West', 8), ('England', 6), ('Wikipedia', 6), ('Birmingham', 6), ('Riots', 6), ('Birmingham,', 6), ('See', 5), ('[', 4), ('Midlands', 4), ('Battle', 4), ('Riot', 4), (']', 4), ('Broadwater', 3)]
articles/1986_Sabah_riots.txt	 Borneo	 [('Borneo', 18), ('Sabah', 17), ('Malaysia', 15), ('Sarawak', 15), ('North', 11), ('},', 10), ('Sultanate', 8), ('May', 8), ('Crown', 7), ('Colony', 7), ('March', 6), ('History', 6), ('Wikipedia', 6), ('Malaya', 5), ('PBS', 5)]
articles/1987%E2%80%931989_Tibetan_unrest.txt	 <li><a	 [('<li><a', 139), ('</ul>', 58), ('<ul>', 53), ('</div>', 47), ('<div', 46), ('Tibetan', 36), ('<a', 35), ('</tr>', 31), ('</li>', 29), ('<li', 28), ('<td', 24), ('Tibet', 20), ('</td>', 18), ('<span', 15), ('<th', 13)]
articles/1987_Chapeltown_race_riot.txt	 Chapeltown	 [('Chapeltown', 15), ('},', 10), ('England', 8), ('Leeds', 7), ('Wikipedia', 7), ('Riots', 5), ('See', 5), ('Battle', 4), ('Handsworth', 3), ('Day', 3), ('Migrate', 3), ('London', 3), ('West', 3), (']', 3), ('House', 3)]
articles/1989_riots_in_Argentina.txt	 Argentina	 [('Argentina', 17), ('},', 10), ('Alfons\xc3\xadn', 8), ('May', 8), ('Wikipedia', 6), ('de', 5), ('Ra\xc3\xbal', 5), ('Argentine', 5), ('Rosario', 5), ('See', 5), ('Plata', 4), ('R\xc3\xado', 4), ('[', 4), ('Buenos', 3), ('Migrate', 3)]
articles/1989_Sukhumi_riots.txt	 Abkhaz	 [('Abkhaz', 27), ('Georgian', 15), ('Sukhumi', 15), ('Soviet', 12), ('Abkhazia', 12), ('July', 11), ('},', 10), ('Georgia', 10), ('University', 9), ('Union', 7), ('State', 7), ('ISBN', 7), ('Wikipedia', 6), ('War', 6), ('Tbilisi', 6)]
articles/1990_Strangeways_Prison_riot.txt	 Prison	 [('Prison', 63), ('Jameson', 47), ('Allison,', 46), ('HM', 35), ('April', 27), ('Strangeways', 24), ('^', 22), ('Carrabine,', 22), ('A', 18), ('April,', 15), ('Woolf', 13), ('Manchester', 13), ('[', 12), ('C', 12), ('E', 11)]
articles/1990s_uprising_in_Bahrain.txt	 Bahrain	 [('Bahrain', 52), ('Al', 14), ('Khalifa', 11), ('Human', 11), ('},', 10), ('Ali', 9), ('Isa', 9), ('Salman', 9), ('[', 7), ('Action', 6), ('Hamad', 6), ('June', 6), ('National', 6), ('Wikipedia', 6), ('A', 5)]
